gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Osteoprogenitors	Chondrocytes	Muscle progenitors	Limb bud mesoderm	Myotome	Dermomyotome	Cardiomyocytes	Endothelial cells	Lateral plate mesoderm	Stromal cells	Hind limb lateral plate mesoderm	Intermediate mesoderm	Cartilage precursors	Myocytes	Limb bud mesenchyme	Apical ectodermal ridge	Branchial arch mesenchyme	Vascular smooth muscle	Mesoderm	Mesenchymal progenitors	Osteoblasts
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS017A50010	0.501	0.48	0.423	0.503	0.489	0.473	0.452	0.235	0.351	0.711	0.297	0.454	0.408	0.195	0.546	0.599	0.583	0.363	0.579	0.0	0.0
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0BE59B43E	0.501	0.48	0.423	0.503	0.489	0.473	0.452	0.235	0.351	0.711	0.297	0.454	0.408	0.195	0.546	0.599	0.583	0.363	0.579	0.0	0.0
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0BCDC40FC	0.501	0.48	0.423	0.503	0.489	0.473	0.452	0.235	0.351	0.711	0.297	0.454	0.408	0.195	0.546	0.599	0.583	0.363	0.579	0.0	0.0
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS036BF2AC7	0.501	0.48	0.423	0.503	0.489	0.473	0.452	0.235	0.351	0.711	0.297	0.454	0.408	0.195	0.546	0.599	0.583	0.363	0.579	0.0	0.0
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0546460D1	0.501	0.48	0.423	0.503	0.489	0.473	0.452	0.235	0.351	0.711	0.297	0.454	0.408	0.195	0.546	0.599	0.583	0.363	0.579	0.0	0.0
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0E5078EDE	0.501	0.48	0.423	0.503	0.489	0.473	0.452	0.235	0.351	0.711	0.297	0.454	0.408	0.195	0.546	0.599	0.583	0.363	0.579	0.0	0.0
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1B_AVR2B	CPI-CS08A853007	0.501	0.48	0.423	0.503	0.489	0.473	0.452	0.166	0.351	0.711	0.119	0.454	0.408	0.195	0.546	0.464	0.583	0.363	0.0	0.0	0.0
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1B_AVR2B	CPI-CS0BEC40E19	0.501	0.48	0.423	0.503	0.489	0.473	0.452	0.166	0.351	0.711	0.119	0.454	0.408	0.195	0.546	0.464	0.583	0.363	0.0	0.0	0.0
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1B_AVR2B	CPI-CS0C0D60519	0.501	0.48	0.423	0.503	0.489	0.473	0.452	0.166	0.351	0.711	0.119	0.454	0.408	0.195	0.546	0.464	0.583	0.363	0.0	0.0	0.0
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1B_AVR2B	CPI-CS03DF8BD36	0.501	0.48	0.423	0.503	0.489	0.473	0.452	0.166	0.351	0.711	0.119	0.454	0.408	0.195	0.546	0.464	0.583	0.363	0.0	0.0	0.0
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1B_AVR2B	CPI-CS058910188	0.501	0.48	0.423	0.503	0.489	0.473	0.452	0.166	0.351	0.711	0.119	0.454	0.408	0.195	0.546	0.464	0.583	0.363	0.0	0.0	0.0
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1B_AVR2B	CPI-CS0E997FABD	0.501	0.48	0.423	0.503	0.489	0.473	0.452	0.166	0.351	0.711	0.119	0.454	0.408	0.195	0.546	0.464	0.583	0.363	0.0	0.0	0.0
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1B_AVR2B	CPI-CS089A36491	0.501	0.48	0.423	0.503	0.489	0.473	0.452	0.166	0.351	0.711	0.119	0.454	0.408	0.195	0.546	0.464	0.583	0.363	0.0	0.0	0.0
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1B_AVR2B	CPI-CS027F8BD7E	0.501	0.48	0.423	0.503	0.489	0.473	0.452	0.166	0.351	0.711	0.119	0.454	0.408	0.195	0.546	0.464	0.583	0.363	0.0	0.0	0.0
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1B_AVR2B	CPI-CS055E15573	0.501	0.48	0.423	0.503	0.489	0.473	0.452	0.166	0.351	0.711	0.119	0.454	0.408	0.195	0.546	0.464	0.583	0.363	0.0	0.0	0.0
ACVR2B	Q13705	True	AVR2B_HUMAN	NODAL receptor	CPI-CS040AEB4A0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2A receptor	CPI-CC0104F2A96	0.111	0.036	0.117	0.104	0.091	0.087	0.077	0.137	0.072	0.118	0.084	0.101	0.102	0.035	0.101	0.239	0.19	0.062	0.161	0.0	0.0
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2A receptor	CPI-CS0533A30DC	0.111	0.036	0.117	0.104	0.091	0.087	0.077	0.137	0.072	0.118	0.084	0.101	0.102	0.035	0.101	0.239	0.19	0.062	0.161	0.0	0.0
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2A receptor	CPI-CS02899BF8B	0.111	0.036	0.117	0.104	0.091	0.087	0.077	0.137	0.072	0.118	0.084	0.101	0.102	0.035	0.101	0.239	0.19	0.062	0.161	0.0	0.0
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2A receptor	CPI-CS09F35DDEB	0.111	0.036	0.117	0.104	0.091	0.087	0.077	0.137	0.072	0.118	0.084	0.101	0.102	0.035	0.101	0.239	0.19	0.062	0.161	0.0	0.0
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2A receptor	CPI-CS04F78ACD6	0.111	0.036	0.117	0.104	0.091	0.087	0.077	0.137	0.072	0.118	0.084	0.101	0.102	0.035	0.101	0.239	0.19	0.062	0.161	0.0	0.0
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2A receptor	CPI-CS0C8F1E01F	0.111	0.036	0.117	0.104	0.091	0.087	0.077	0.137	0.072	0.118	0.084	0.101	0.102	0.035	0.101	0.239	0.19	0.062	0.161	0.0	0.0
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2B receptor	CPI-CC072007F09	0.111	0.036	0.117	0.104	0.091	0.087	0.077	0.137	0.072	0.118	0.084	0.101	0.102	0.035	0.101	0.286	0.19	0.062	0.161	0.0	0.0
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2B receptor	CPI-CS0C159B54D	0.111	0.036	0.117	0.104	0.091	0.087	0.077	0.137	0.072	0.118	0.084	0.101	0.102	0.035	0.101	0.286	0.19	0.062	0.161	0.0	0.0
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2B receptor	CPI-CS085EF890A	0.111	0.036	0.117	0.104	0.091	0.087	0.077	0.137	0.072	0.118	0.084	0.101	0.102	0.035	0.101	0.286	0.19	0.062	0.161	0.0	0.0
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2B receptor	CPI-CS0AED3F8E8	0.111	0.036	0.117	0.104	0.091	0.087	0.077	0.137	0.072	0.118	0.084	0.101	0.102	0.035	0.101	0.286	0.19	0.062	0.161	0.0	0.0
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2B receptor	CPI-CS0384572FE	0.111	0.036	0.117	0.104	0.091	0.087	0.077	0.137	0.072	0.118	0.084	0.101	0.102	0.035	0.101	0.286	0.19	0.062	0.161	0.0	0.0
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2B receptor	CPI-CS06C0EEFCB	0.111	0.036	0.117	0.104	0.091	0.087	0.077	0.137	0.072	0.118	0.084	0.101	0.102	0.035	0.101	0.286	0.19	0.062	0.161	0.0	0.0
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2B receptor	CPI-CS0B2F2EF5D	0.111	0.036	0.117	0.104	0.091	0.087	0.077	0.137	0.072	0.118	0.084	0.101	0.102	0.035	0.101	0.286	0.19	0.062	0.161	0.0	0.0
ACVR1B	P36896	True	ACV1B_HUMAN	NODAL receptor	CPI-CS040AEB4A0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACVR1C	Q8NER5	True	ACV1C_HUMAN	ACVR_1C2A receptor	CPI-CC0947744F4	0.002	0.0	0.0	0.001	0.003	0.002	0.002	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0
ACVR1C	Q8NER5	True	ACV1C_HUMAN	ACVR_1C2A receptor	CPI-CS0924060DB	0.002	0.0	0.0	0.001	0.003	0.002	0.002	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0
ACVR1C	Q8NER5	True	ACV1C_HUMAN	ACVR_1C2A receptor	CPI-CS007ADC2D1	0.002	0.0	0.0	0.001	0.003	0.002	0.002	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0
ACVR1C	Q8NER5	True	ACV1C_HUMAN	ACVR_1C2B receptor	CPI-CC0B6E6E341	0.002	0.0	0.0	0.001	0.003	0.002	0.002	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0
ACVR1C	Q8NER5	True	ACV1C_HUMAN	ACVR_1C2B receptor	CPI-CS0B79F5D68	0.002	0.0	0.0	0.001	0.003	0.002	0.002	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0
ACVR1C	Q8NER5	True	ACV1C_HUMAN	ACVR_1C2B receptor	CPI-CS0A5400A6A	0.002	0.0	0.0	0.001	0.003	0.002	0.002	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS05EAF93CC	1.024	0.711	0.935	0.95	0.833	0.903	0.909	0.41	0.896	1.187	0.619	1.036	0.932	0.846	0.991	0.956	1.016	1.14	0.604	0.0	0.0
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS046BCFC6F	1.024	0.711	0.935	0.95	0.833	0.903	0.909	0.41	0.896	1.187	0.619	1.036	0.932	0.846	0.991	0.956	1.016	1.14	0.604	0.0	0.0
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS0F6CFB979	1.024	0.711	0.935	0.95	0.833	0.903	0.909	0.41	0.896	1.187	0.619	1.036	0.932	0.846	0.991	0.956	1.016	1.14	0.604	0.0	0.0
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS090FFEDFE	1.024	0.711	0.935	0.95	0.833	0.903	0.909	0.41	0.896	1.187	0.619	1.036	0.932	0.846	0.991	0.956	1.016	1.14	0.604	0.0	0.0
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS0E4E75E3B	1.024	0.711	0.935	0.95	0.833	0.903	0.909	0.41	0.896	1.187	0.619	1.036	0.932	0.846	0.991	0.956	1.016	1.14	0.604	0.0	0.0
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS0E54FF657	1.024	0.711	0.935	0.95	0.833	0.903	0.909	0.41	0.896	1.187	0.619	1.036	0.932	0.846	0.991	0.956	1.016	1.14	0.604	0.0	0.0
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS09CECD20D	1.024	0.711	0.935	0.95	0.833	0.903	0.909	0.41	0.896	1.187	0.619	1.036	0.932	0.846	0.991	0.956	1.016	1.14	0.604	0.0	0.0
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS0B9A4CA4D	1.024	0.711	0.935	0.95	0.833	0.903	0.909	0.41	0.896	1.187	0.619	1.036	0.932	0.846	0.991	0.956	1.016	1.14	0.604	0.0	0.0
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS0CFA0E4C5	1.024	0.711	0.935	0.95	0.833	0.903	0.909	0.41	0.896	1.187	0.619	1.036	0.932	0.846	0.991	0.956	1.016	1.14	0.604	0.0	0.0
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS0D35E69F6	0.308	0.256	0.424	0.349	0.328	0.287	0.363	0.26	0.344	0.555	0.311	0.343	0.418	0.671	0.292	0.239	0.233	0.242	0.262	0.0	0.0
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS047EE9E03	0.308	0.256	0.424	0.349	0.328	0.287	0.363	0.26	0.344	0.555	0.311	0.343	0.418	0.671	0.292	0.239	0.233	0.242	0.262	0.0	0.0
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS0247DA882	0.308	0.256	0.424	0.349	0.328	0.287	0.363	0.26	0.344	0.555	0.311	0.343	0.418	0.671	0.292	0.239	0.233	0.242	0.262	0.0	0.0
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS0C091F24B	0.308	0.256	0.424	0.349	0.328	0.287	0.363	0.26	0.344	0.555	0.311	0.343	0.418	0.671	0.292	0.239	0.233	0.242	0.262	0.0	0.0
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS075442484	0.308	0.256	0.424	0.349	0.328	0.287	0.363	0.26	0.344	0.555	0.311	0.343	0.418	0.671	0.292	0.239	0.233	0.242	0.262	0.0	0.0
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS012D15A88	0.308	0.256	0.424	0.349	0.328	0.287	0.363	0.26	0.344	0.555	0.311	0.343	0.418	0.671	0.292	0.239	0.233	0.242	0.262	0.0	0.0
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS0DAA66443	0.308	0.256	0.424	0.349	0.328	0.287	0.363	0.26	0.344	0.555	0.311	0.343	0.418	0.671	0.292	0.239	0.233	0.242	0.262	0.0	0.0
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS04C402DFB	0.308	0.256	0.424	0.349	0.328	0.287	0.363	0.26	0.344	0.555	0.311	0.343	0.418	0.671	0.292	0.239	0.233	0.242	0.262	0.0	0.0
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS05789C9A0	0.308	0.256	0.424	0.349	0.328	0.287	0.363	0.26	0.344	0.555	0.311	0.343	0.418	0.671	0.292	0.239	0.233	0.242	0.262	0.0	0.0
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS0C99F8D96	0.501	0.48	0.423	0.503	0.489	0.473	0.452	0.235	0.351	0.711	0.297	0.454	0.408	0.195	0.546	0.599	0.583	0.363	0.579	0.0	0.0
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS0CA393CC5	0.501	0.48	0.423	0.503	0.489	0.473	0.452	0.235	0.351	0.711	0.297	0.454	0.408	0.195	0.546	0.599	0.583	0.363	0.579	0.0	0.0
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS076E1A639	0.501	0.48	0.423	0.503	0.489	0.473	0.452	0.235	0.351	0.711	0.297	0.454	0.408	0.195	0.546	0.599	0.583	0.363	0.579	0.0	0.0
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS017A50010	0.501	0.48	0.423	0.503	0.489	0.473	0.452	0.235	0.351	0.711	0.297	0.454	0.408	0.195	0.546	0.599	0.583	0.363	0.579	0.0	0.0
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS0BE59B43E	0.501	0.48	0.423	0.503	0.489	0.473	0.452	0.235	0.351	0.711	0.297	0.454	0.408	0.195	0.546	0.599	0.583	0.363	0.579	0.0	0.0
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS0BCDC40FC	0.501	0.48	0.423	0.503	0.489	0.473	0.452	0.235	0.351	0.711	0.297	0.454	0.408	0.195	0.546	0.599	0.583	0.363	0.579	0.0	0.0
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS036BF2AC7	0.501	0.48	0.423	0.503	0.489	0.473	0.452	0.235	0.351	0.711	0.297	0.454	0.408	0.195	0.546	0.599	0.583	0.363	0.579	0.0	0.0
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS0546460D1	0.501	0.48	0.423	0.503	0.489	0.473	0.452	0.235	0.351	0.711	0.297	0.454	0.408	0.195	0.546	0.599	0.583	0.363	0.579	0.0	0.0
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS0E5078EDE	0.501	0.48	0.423	0.503	0.489	0.473	0.452	0.235	0.351	0.711	0.297	0.454	0.408	0.195	0.546	0.599	0.583	0.363	0.579	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS08109C435	1.024	0.604	0.762	0.652	0.833	0.574	0.909	0.166	0.911	1.042	0.119	0.518	0.754	0.288	1.01	0.464	1.068	0.594	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS02C93975C	1.024	0.604	0.762	0.652	0.833	0.574	0.909	0.166	0.911	1.042	0.119	0.518	0.754	0.288	1.01	0.464	1.068	0.594	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS0EF793D6A	1.024	0.604	0.762	0.652	0.833	0.574	0.909	0.166	0.911	1.042	0.119	0.518	0.754	0.288	1.01	0.464	1.068	0.594	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS0484364A2	1.024	0.604	0.762	0.652	0.833	0.574	0.909	0.166	0.911	1.042	0.119	0.518	0.754	0.288	1.01	0.464	1.068	0.594	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS028ACED72	1.024	0.604	0.762	0.652	0.833	0.574	0.909	0.166	0.911	1.042	0.119	0.518	0.754	0.288	1.01	0.464	1.068	0.594	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS0107C51C6	1.024	0.604	0.762	0.652	0.833	0.574	0.909	0.166	0.911	1.042	0.119	0.518	0.754	0.288	1.01	0.464	1.068	0.594	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS0700FDD27	1.024	0.604	0.762	0.652	0.833	0.574	0.909	0.166	0.911	1.042	0.119	0.518	0.754	0.288	1.01	0.464	1.068	0.594	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS0C623F17A	1.024	0.604	0.762	0.652	0.833	0.574	0.909	0.166	0.911	1.042	0.119	0.518	0.754	0.288	1.01	0.464	1.068	0.594	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS027D7A724	1.024	0.604	0.762	0.652	0.833	0.574	0.909	0.166	0.911	1.042	0.119	0.518	0.754	0.288	1.01	0.464	1.068	0.594	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS0A8F7D89F	1.024	0.604	0.762	0.652	0.833	0.574	0.909	0.166	0.911	1.042	0.119	0.518	0.754	0.288	1.01	0.464	1.068	0.594	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS0569B9B91	1.024	0.604	0.762	0.652	0.833	0.574	0.909	0.166	0.911	1.042	0.119	0.518	0.754	0.288	1.01	0.464	1.068	0.594	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-CS0DF85303A	0.308	0.256	0.424	0.349	0.328	0.287	0.363	0.166	0.344	0.555	0.119	0.343	0.418	0.288	0.292	0.239	0.233	0.242	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-CS01A4D7E2F	0.308	0.256	0.424	0.349	0.328	0.287	0.363	0.166	0.344	0.555	0.119	0.343	0.418	0.288	0.292	0.239	0.233	0.242	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-CS0921BB754	0.308	0.256	0.424	0.349	0.328	0.287	0.363	0.166	0.344	0.555	0.119	0.343	0.418	0.288	0.292	0.239	0.233	0.242	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-CS01319F57A	0.308	0.256	0.424	0.349	0.328	0.287	0.363	0.166	0.344	0.555	0.119	0.343	0.418	0.288	0.292	0.239	0.233	0.242	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-CS08A043594	0.308	0.256	0.424	0.349	0.328	0.287	0.363	0.166	0.344	0.555	0.119	0.343	0.418	0.288	0.292	0.239	0.233	0.242	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-CS02957B1BF	0.308	0.256	0.424	0.349	0.328	0.287	0.363	0.166	0.344	0.555	0.119	0.343	0.418	0.288	0.292	0.239	0.233	0.242	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-CS069E2161D	0.308	0.256	0.424	0.349	0.328	0.287	0.363	0.166	0.344	0.555	0.119	0.343	0.418	0.288	0.292	0.239	0.233	0.242	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-CS0D9226707	0.308	0.256	0.424	0.349	0.328	0.287	0.363	0.166	0.344	0.555	0.119	0.343	0.418	0.288	0.292	0.239	0.233	0.242	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-CS0BDA0D08C	0.308	0.256	0.424	0.349	0.328	0.287	0.363	0.166	0.344	0.555	0.119	0.343	0.418	0.288	0.292	0.239	0.233	0.242	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-CS08A853007	0.501	0.48	0.423	0.503	0.489	0.473	0.452	0.166	0.351	0.711	0.119	0.454	0.408	0.195	0.546	0.464	0.583	0.363	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-CS0BEC40E19	0.501	0.48	0.423	0.503	0.489	0.473	0.452	0.166	0.351	0.711	0.119	0.454	0.408	0.195	0.546	0.464	0.583	0.363	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-CS0C0D60519	0.501	0.48	0.423	0.503	0.489	0.473	0.452	0.166	0.351	0.711	0.119	0.454	0.408	0.195	0.546	0.464	0.583	0.363	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-CS03DF8BD36	0.501	0.48	0.423	0.503	0.489	0.473	0.452	0.166	0.351	0.711	0.119	0.454	0.408	0.195	0.546	0.464	0.583	0.363	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-CS058910188	0.501	0.48	0.423	0.503	0.489	0.473	0.452	0.166	0.351	0.711	0.119	0.454	0.408	0.195	0.546	0.464	0.583	0.363	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-CS0E997FABD	0.501	0.48	0.423	0.503	0.489	0.473	0.452	0.166	0.351	0.711	0.119	0.454	0.408	0.195	0.546	0.464	0.583	0.363	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-CS089A36491	0.501	0.48	0.423	0.503	0.489	0.473	0.452	0.166	0.351	0.711	0.119	0.454	0.408	0.195	0.546	0.464	0.583	0.363	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-CS027F8BD7E	0.501	0.48	0.423	0.503	0.489	0.473	0.452	0.166	0.351	0.711	0.119	0.454	0.408	0.195	0.546	0.464	0.583	0.363	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-CS055E15573	0.501	0.48	0.423	0.503	0.489	0.473	0.452	0.166	0.351	0.711	0.119	0.454	0.408	0.195	0.546	0.464	0.583	0.363	0.0	0.0	0.0
CNTFR	P26992	True	CNTFR_HUMAN	CNTF-1R	CPI-CS0B0B35928	0.021	0.077	0.033	0.058	0.04	0.026	0.056	0.018	0.063	0.178	0.063	0.118	0.041	0.037	0.035	0.0	0.0	0.07	0.0	0.0	0.0
CNTFR	P26992	True	CNTFR_HUMAN	CNTF-1R	CPI-CS0EB5F7B6F	0.021	0.077	0.033	0.058	0.04	0.026	0.056	0.018	0.063	0.178	0.063	0.118	0.041	0.037	0.035	0.0	0.0	0.07	0.0	0.0	0.0
LIFR	P42702	True	LIFR_HUMAN	CNTF-1R	CPI-CS0B0B35928	0.021	0.077	0.033	0.058	0.04	0.026	0.056	0.018	0.063	0.178	0.063	0.118	0.041	0.037	0.035	0.0	0.0	0.07	0.0	0.0	0.0
LIFR	P42702	True	LIFR_HUMAN	CNTF-1R	CPI-CS0EB5F7B6F	0.021	0.077	0.033	0.058	0.04	0.026	0.056	0.018	0.063	0.178	0.063	0.118	0.041	0.037	0.035	0.0	0.0	0.07	0.0	0.0	0.0
IL6ST	P40189	True	IL6RB_HUMAN	CNTF-1R	CPI-CS0B0B35928	0.021	0.077	0.033	0.058	0.04	0.026	0.056	0.018	0.063	0.178	0.063	0.118	0.041	0.037	0.035	0.0	0.0	0.07	0.0	0.0	0.0
IL6ST	P40189	True	IL6RB_HUMAN	CNTF-1R	CPI-CS0EB5F7B6F	0.021	0.077	0.033	0.058	0.04	0.026	0.056	0.018	0.063	0.178	0.063	0.118	0.041	0.037	0.035	0.0	0.0	0.07	0.0	0.0	0.0
FLT1	P17948	True	VGFR1_HUMAN	FLT1 complex	CPI-CS067298D94	0.026	0.005	0.053	0.016	0.021	0.015	0.047	1.198	0.023	0.069	0.011	0.026	0.014	0.067	0.008	0.0	0.0	0.0	0.0	0.0	0.0
FLT1	P17948	True	VGFR1_HUMAN	FLT1 complex	CPI-CS073D36B1D	0.026	0.005	0.053	0.016	0.021	0.015	0.047	1.198	0.023	0.069	0.011	0.026	0.014	0.067	0.008	0.0	0.0	0.0	0.0	0.0	0.0
FLT1	P17948	True	VGFR1_HUMAN	FLT1 complex	CPI-CS077F1340A	0.026	0.005	0.053	0.016	0.021	0.015	0.047	1.198	0.023	0.069	0.011	0.026	0.014	0.067	0.008	0.0	0.0	0.0	0.0	0.0	0.0
KDR	P35968	True	VGFR2_HUMAN	FLT1 complex	CPI-CS067298D94	0.026	0.005	0.053	0.016	0.021	0.015	0.047	1.198	0.023	0.069	0.011	0.026	0.014	0.067	0.008	0.0	0.0	0.0	0.0	0.0	0.0
